"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"IDP161",3055.08,NA,NA,NA,NA,NA,NA,64.5530303030302,63.7212955160939,65.3847650899666,1.77513986222913,1.0159742452581,3.10157619170192,64.5545454545453,61.6401430080859,67.4689479010047,2.29414372576653,1.24491480806315,4.22767517936614
"umc1511",3055.25,0.333427005979053,0.846442079727676,58.8689067460679,1.64732512467586e-13,58.9333446510849,4.85972652580174e-12,65.035398230088,64.1535896119636,65.9172068482124,1.66510985950025,0.848839346323478,3.26633167537967,64.2886178861782,61.6643438446945,66.9128919276619,2.08256437804928,1.09176253658754,3.97254370192618
"psr128",3057.45,0.319197377859142,0.852485832330625,63.767643237234,1.42243427672846e-14,63.7909663045553,4.62491695342415e-13,64.3945312499998,63.5453009240378,65.2437615759617,1.74654401653657,0.973588642953979,3.1331671992849,64.5502183406111,61.7426217082096,67.3578149730126,2.22884190122206,1.20151661020958,4.13455476056768
"gpm684",3058.93,0.155203653179088,0.925332796116424,44.343025493809,2.34981871596048e-10,44.4847939547716,5.08780717023917e-09,65.7416666666667,63.9106753600977,67.5726579732357,1.64296552498575,0.773941707354063,3.4877765219814,61.4175824175825,59.996968941195,62.83819589397,1.44005284796812,0.322211091116459,6.43600503556705
"IDP2356",3089.68,0.566612042110273,0.753289230218716,64.2588365045525,1.11268170230954e-14,64.3015356905895,3.61070932782505e-13,64.5289575289576,63.6661507022015,65.3917643557137,1.81021923853096,1.04390568501016,3.13907064460109,64.3666666666668,61.3227132815184,67.4106200518153,2.34994214893444,1.27513681199656,4.3306945979327
"mmp74",3095.26,NA,NA,NA,NA,NA,NA,66.4647302904566,63.790354303551,69.1391062773622,2.10824097719131,1.10807055987412,4.01118861818106,62.89400921659,61.9886803879624,63.7993380452177,1.67934437051059,0.852597151426633,3.30777262162633
"gpm936a",3109.13,0.955836512277798,0.620072882061912,59.670205897776,1.10351800189539e-13,60.5419798172361,2.23160718153546e-12,67.0619834710739,64.399737202578,69.7242297395699,2.06299858289103,1.06553695900261,3.994195712361,62.068965517241,61.1514794599211,62.9864515745609,1.64833121207622,0.801238673757654,3.39099431129864
"AY110310",3122.46,1.4053376311877,0.495261776100221,40.9113636595607,1.30680340607574e-09,41.9461624041556,1.71158127307828e-08,67.003389830509,64.8144504577296,69.1923292032885,1.83425030527108,0.914699501751414,3.67822894398101,60.8814432989695,59.8742629167717,61.8886236811672,1.55527795706479,0.659446399438021,3.6680608549732
"gpm903b",3149.47,NA,NA,NA,NA,NA,NA,65.2989690721645,63.0782389696954,67.5196991746336,1.81308615460173,0.886345413289758,3.70880398851212,62.9078947368417,61.7108122274795,64.1049772462038,1.55364354723387,0.577155892658711,4.18224660367247
"umc19",3174.27,0.323330290415241,0.850726026537554,82.1447999458629,1.45372859530345e-18,82.4160280206649,5.35774232880051e-17,63.3133047210299,62.4139097523962,64.2126996896637,1.94461626241904,1.16123889140446,3.25646379574061,66.5523255813952,62.8619521197245,70.2426990430659,2.67852786402628,1.46989310901359,4.88097500040655
"bnlg1189",3188.07,0.31386112812471,0.854763408055879,62.0882726876985,3.29384296661466e-14,62.2929686755494,9.55844411168569e-13,63.1966527196656,62.3024412894321,64.090864149899,1.77118304981315,0.978013816504702,3.20761255414261,66.1706161137444,63.1646068363358,69.1766253911531,2.27547302084583,1.20940868627113,4.28124713124184
"umc1808",3212.97,0.208141361602538,0.901161600346166,35.611019313425,1.84997307927265e-08,35.7783894626789,3.21391869822413e-07,65.4839743589741,63.4022706557212,67.565678062227,1.80927366615732,0.909319068016676,3.59991483098463,63.0319148936166,61.9834999138917,64.0803298733415,1.55015522451258,0.63894455025594,3.76086034245241
"mmp3",3215.97,NA,NA,NA,NA,NA,NA,62.7105263157892,61.9439403075694,63.477112324009,13.6734626900863,12.2051877939134,15.318369950065,63.6419753086416,62.1579400779431,65.1260105393401,13.6635800775052,10.964535409862,17.0270251821592
"asg27a",3218.17,NA,NA,NA,NA,NA,NA,65.6794425087104,63.4278101968198,67.931074820601,1.84787445531668,0.917922197181712,3.71996669553898,63.3575757575754,62.2667129622706,64.4484385528803,1.56058585142627,0.620197364708861,3.92685996144972
"bnlg1444",3222.57,NA,NA,NA,NA,NA,NA,64.9678571428575,62.6640360832079,67.2716782025071,1.91979379702293,0.983478521656024,3.74752284054127,64.0454545454549,63.0793315699437,65.0115775209662,1.60862835453836,0.756378429534109,3.4211514791857
"bnl7.65",3224.87,0.316535765166047,0.853621081117229,44.7783215986576,1.89021415204246e-10,44.8437483513009,4.28474928681468e-09,65.3378995433788,62.4380255545938,68.2377735321637,2.15094075575063,1.10848362483738,4.17376137191728,63.0097087378639,61.9948126952166,64.0246047805113,1.72569320836013,0.8712026613383,3.41828277338547
"bnlg2244",3227.17,1.01582834508418,0.601749416168512,117.692128237734,2.77638104973215e-26,118.561829058133,1.08344225726329e-24,62.7556390977448,61.9379877688398,63.5732904266497,1.78249796590449,1.02930763535059,3.08683127311248,66.6392694063932,63.7127012600452,69.5658375527412,2.31883472771731,1.2660128183731,4.24718803509238
"umc158",3233.97,0.916891884643096,0.632265459403622,75.0958661752142,4.93332643254066e-17,75.5576762195327,1.51863662245945e-15,62.5485232067508,61.6613952914743,63.4356511220273,16.4606540246193,14.5825735086579,18.5806113548713,63.3124999999997,62.2888094097861,64.3361905902134,17.1434116079434,14.9845266373358,19.6133363884241
"IDP188",3248.52,0.820724644865024,0.66340983831928,47.2808320557736,5.40876072280742e-11,47.8738463711519,1.0026958426162e-09,61.9811320754721,61.0067560306336,62.9555081203107,1.6180393546015,0.759351603737459,3.44774586654381,66.5588235294122,64.1928938978293,68.9247531609951,1.94433243040571,0.997047472337457,3.7916234731177
"IDP276",3266.07,0.789244895817859,0.673934436577498,50.4522824609858,1.10770996812735e-11,50.9860957174446,2.24720096186941e-10,62.1509433962267,61.2191945155273,63.082692276926,1.61502981234656,0.765465256226119,3.40749795441751,66.4264705882355,64.0492229530465,68.8037182234246,1.96323965661261,1.01556332186445,3.79524335540237
"npi270",3276.67,0.652645638980144,0.721572212255665,50.3743391703159,1.15173147188074e-11,51.1168352660323,2.11019432981944e-10,61.514124293785,60.3932138252367,62.6350347623333,1.63213926798859,0.712771531005678,3.73735267786544,67.0120481927709,64.4465000476801,69.5775963378616,1.95639412047552,0.972966036676835,3.93382483082753
"AY105971",3296.38,1.17084410883961,0.556870782432532,61.0900721316201,5.42574510265324e-14,62.2356159892728,9.82773859956494e-13,61.8365019011407,60.9820593656834,62.690944436598,1.78008949959313,1.01503298953926,3.1217888080663,67.8709677419355,64.9483839165817,70.7935515672893,2.28312450511101,1.23013307887051,4.23747446140104
"IDP113",3328.76,0.048520886404951,0.976031475889307,53.5840952995161,2.31399036776141e-12,53.6264152691869,6.30119558623593e-11,64.0075471698115,61.5627345573404,66.4523597822827,1.96308529757575,1.00391543544313,3.83867380608313,65.2146118721463,64.3083175585942,66.1209061856985,1.60841201296682,0.769174752837465,3.36333088665827
"php10025",3339.89,NA,NA,NA,NA,NA,NA,63.7132867132867,61.4238998826984,66.0026735438749,1.84639157839996,0.912619153691603,3.7355800028917,66.0612244897959,65.0479862392664,67.0744627403254,1.5228488303895,0.569886081482642,4.06935462291917
"IDP210",3348.31,0.101224594754769,0.950647167494211,37.5254227417563,7.10326449260583e-09,37.5773251483742,1.36963222269347e-07,64.1041666666671,62.1399005269885,66.0684328063457,1.73596166193273,0.854750953214884,3.52566192569385,65.574324324325,64.5385931030027,66.6100555456472,1.47678764782514,0.507800180830708,4.2948030329591
"AY110231",3395.31,NA,NA,NA,NA,NA,NA,65.5290519877679,63.531940569432,67.5261634061039,1.7694733102031,0.883342923410442,3.54453034324735,62.7341040462432,61.6678238453794,63.800384247107,1.52211483564675,0.585651526768249,3.95599339709865
"AY107910",3411.82,0.911473549433685,0.633980694884919,45.1232780042573,1.59076006101822e-10,45.7804224379581,2.7360722883162e-09,66.5653710247349,64.2832887447227,68.8474533047471,1.9081975826107,0.975671339155337,3.73201289015377,61.8398058252426,60.8714784118849,62.8081332386004,1.59373018344194,0.726043839043989,3.49837814333412
"IDP4019",3427.21,NA,NA,64.7875280857528,8.5421467495318e-15,65.2380515078146,2.29256804070607e-13,66.7285067873307,63.8300084975564,69.6270050771049,2.29394971401228,1.24710415038895,4.21953955391443,62.7262357414454,61.9014587841728,63.5510126987179,1.77187157318044,1.01345395949643,3.09785051647032
"umc2011",3442.84,0.65053355054646,0.722334626918393,61.94392342207,3.54036415635418e-14,62.552056025462,8.43089541535019e-13,66.809954751131,63.9171254770697,69.7027840251923,2.28143672110511,1.23569511109917,4.21216646861776,62.5938697318005,61.7494048074653,63.4383346561357,1.773405436408,1.00870697853847,3.1178200496226
"gpm350b",3445.42,0.600414578215403,0.740664673048709,58.3574796602812,2.12732724830513e-13,58.9117904544129,4.91064583441205e-12,67.394736842105,64.5863133425044,70.2031603417056,2.18981672303819,1.16293236620717,4.12345328055257,62.0627615062758,61.2073296853319,62.9181933272197,1.71592418578731,0.924792638863539,3.1838443426498
"gpm665b",3446.67,0.563466317739902,0.754474982631548,53.5470158746402,2.35729123631198e-12,54.0227130963609,5.20536327815751e-11,67.5129533678754,64.2232039275949,70.8027028081558,2.33140973231415,1.21754941221846,4.46427166354203,61.99537037037,61.0714402052347,62.9193005355052,1.78161985728682,0.964110105393743,3.29233071836996
"IDP688",3453.43,1.15573810645634,0.561092752316448,54.7064832126404,1.32019507478636e-12,55.7746880774537,2.23556850612004e-11,67.6255144032919,64.9951631786733,70.2558656279106,2.10980455318278,1.11490850446815,3.99250273434251,61.4564315352694,60.5651121588671,62.3477509116717,1.69567737466682,0.893702994667252,3.21731243613827
"IDP3816",3454.7,NA,NA,NA,NA,NA,NA,67.0233463035015,64.5139156066417,69.5327770003613,2.02859507925001,1.05768287224955,3.8907673590335,61.7577092511007,60.8763317383482,62.6390867638533,1.64053028512106,0.820416306366334,3.28045602642817
"umc1180",3459.01,1.12899873260476,0.568644758236497,64.0076989950488,1.26155085876763e-14,64.8436485441997,2.77594448636918e-13,67.3318584070792,64.5024830908625,70.1612337232959,2.20015374580974,1.16900196388188,4.14086259455571,61.8212765957441,60.9297193402324,62.7128338512558,1.7327018585724,0.931958156318725,3.22144906436498
"hon106b",3482.06,NA,NA,NA,NA,NA,NA,67.1123595505623,64.7060697523335,69.518649348791,1.98937261774074,1.03540438706887,3.82227800233705,61.6394849785414,60.7303102355998,62.5486597214829,1.63660869776391,0.813487304869492,3.29259966758324
"AY111822",3484.57,NA,NA,NA,NA,NA,NA,66.8156862745094,64.3026481499147,69.3287243991041,2.02721527006986,1.05407212061746,3.89878611797176,61.1938325991184,60.2845892492375,62.1030759489993,1.6500981990024,0.825034742323745,3.30025382771398
"cat3",3491.71,1.79108186611497,0.40838662905347,49.9723757223841,1.40810969311399e-11,50.9974380112917,2.23497114330397e-10,66.6442687747041,64.1274357495747,69.1611017998334,2.03264670622073,1.05723731188369,3.90797088399062,63.1148936170219,62.1770520971759,64.0527351368679,1.66921200871621,0.847130472178156,3.28906682211336
"IDP342",3500.81,0.467697292071559,0.791481600708277,56.6065304211109,5.10561542825456e-13,57.1340679619604,1.15958486467104e-11,66.9360730593606,64.0479750189375,69.8241710997837,2.23338303060631,1.18800746942595,4.19862659938529,62.5291828793772,61.6053975076635,63.4529682510909,1.77997743431858,0.993912613837473,3.18772457716433
"bnlg1890",3510.31,NA,NA,NA,NA,NA,NA,67.0046728971964,64.0398583519964,69.9694874423963,2.22227653656345,1.16588235754121,4.23585876655304,63.0247933884299,62.1192549119106,63.9303318649492,1.75099695299096,0.954655553741887,3.21161943422012
"AY109758",3532.1,NA,NA,NA,NA,NA,NA,64.6952789699572,61.9519118174609,67.4386461224535,2.04038457885196,1.02779217137827,4.05059441543915,62.723163841808,61.6690524276051,63.7772752560108,1.65552168511813,0.753789248614015,3.63596596122295
"umc1423",3545,NA,NA,NA,NA,NA,NA,65.3132075471696,62.8927517757706,67.7336633185687,1.97763699849768,1.02056645444112,3.83223265942898,63.6936936936936,62.7108993292908,64.6764880580965,1.64555005823681,0.798752072008707,3.39008196542575
"umc2022",3554.4,NA,NA,59.9050832941691,9.8124271103082e-14,60.1951436764567,2.63947231869134e-12,65.197628458498,62.6491676712614,67.7460892457347,2.06776617443504,1.08985160787632,3.92315515363528,64.4127659574468,63.5330557172399,65.2924761976538,1.66594160869154,0.857176570710058,3.23779433363506
"IDP440",3557.7,0.0197568570084342,0.990170202904937,56.427608280497,5.58342322053733e-13,56.4365593943319,1.62409519267713e-11,64.7872340425533,62.0543197939725,67.5201482911341,2.13948795533333,1.12773987638543,4.05892245797644,64.3982683982686,63.5062667809783,65.2902700155589,1.70011870584762,0.891211683017302,3.24322904316871
"sca1",3583.5,NA,NA,NA,NA,NA,NA,64.1018181818182,61.7394882282273,66.4641481354091,1.94259656894414,0.998191534477016,3.78051836679889,64.8133971291866,63.894035783215,65.7327584751581,1.59716714063603,0.744133881243805,3.4280697861299
"IDP265",3615.82,0.135065421353353,0.934697145539846,51.3922326014259,6.92338502310309e-12,51.4984913365301,1.75612826308167e-10,63.6144067796617,62.6877910203726,64.5410225389508,1.68951447014199,0.874324254960305,3.26476033190772,65.4475806451618,62.8622710542299,68.0328902360937,2.07949364108941,1.09364291059806,3.95402718878921
"gpm921a",3625.56,NA,NA,NA,NA,NA,NA,62.9187500000003,61.7509917492854,64.0865082507152,1.68575855031229,0.746574623745667,3.80642711333178,66.6090909090913,63.7174371849421,69.5007446332404,2.07332173900035,1.03516943610857,4.15261780677281
"gpm160",3634.38,NA,NA,NA,NA,NA,NA,63.4088050314467,62.2994527290814,64.5181573338121,1.6311800048245,0.694143035705326,3.83314111253112,66.5125000000001,63.8413644784039,69.1836355215964,1.99501527195276,0.995247350415343,3.99909221929982
"gpm394b",3653.57,NA,NA,NA,NA,NA,NA,62.7213930348259,61.7639797425284,63.6788063271233,1.63171129728437,0.770145529563831,3.45711512367452,65.8937007874016,63.3601008293824,68.4273007454207,2.0026333996149,1.02692376659598,3.90539265299816
"bcd808d",3667.01,1.67795797697597,0.43215152994141,59.312963571959,1.31933051580878e-13,59.6485925582841,3.438474989299e-12,62.6682926829272,61.7587267962473,63.5778585696071,1.61883239624822,0.769527745942758,3.4054890690552,65.5454545454549,63.0854728690943,68.0054362218154,1.99838596336474,1.03769850860076,3.84846506521255
"mmp130",3694.61,0.340964674439955,0.843257983777347,49.2064613086768,2.06515517443809e-11,49.3818963611604,4.86001472794049e-10,63.161111111111,62.1242226681054,64.1979995541166,1.60086373344653,0.695717432831873,3.68362868619347,65.4889705882352,63.104026189236,67.8739149872344,1.92796948372758,0.978770641207523,3.79768882891603
"IDP222",3700.26,0.00328099171251301,0.998360849021548,44.7901187607922,1.87909738942719e-10,44.7964121299247,4.38293735020398e-09,64.3604651162791,63.3791397735111,65.3417904590472,1.52405382562099,0.605007500684006,3.83919217656631,64.6602564102564,62.5565292819129,66.7639835385999,1.81555531986951,0.914314614319879,3.60514976779457
"IDP322",3726.41,0.0228951078531598,0.988617720005823,51.2886749621621,7.29131296576984e-12,51.2917026256483,1.93989351529401e-10,64.2651933701656,63.3566433993364,65.1737433409949,1.53125484801813,0.639807245564813,3.66476220116752,64.7260726072605,62.5562602803058,66.8958849342152,1.85571179819312,0.945336274670611,3.64279502460968
"cdo795b",3729.51,NA,NA,NA,NA,NA,NA,64.3863636363636,63.5694921192331,65.203235153494,1.72237026458036,0.928315375579603,3.19563739473604,66.3425925925925,63.3585011150219,69.3266840701631,2.28037082793812,1.22208223411224,4.25510736328535
"umc1705",3755.81,NA,NA,NA,NA,NA,NA,63.1235955056178,62.1927259206773,64.0544650905584,1.56106934030871,0.66909272298655,3.64215212859347,64.9197080291969,62.5437380169677,67.2956780414261,1.9142677681758,0.967044771919162,3.78929827727055
"IDP2438",3759.89,0.256715672199522,0.87953859216752,47.4360856741988,5.00477864909988e-11,47.6121728999379,1.13685813017e-09,63.3891891891893,62.4501614634577,64.3282169149209,1.54667021072742,0.65568865824649,3.6483607130693,65.2742474916389,63.0843778143682,67.4641171689096,1.86324653102711,0.948652031768744,3.65960069564353
"hag101",3761.03,1.34116816706427,0.511409784501619,63.1637015392844,1.92387336654701e-14,63.6233840148012,5.01633264056672e-13,66.7661691542287,63.6264453817443,69.9058929267131,2.3831441232382,1.28682038519559,4.4134954477439,62.6911196911196,61.7845729245241,63.597666457715,1.84608509698044,1.07271083026392,3.17702598794012
"IDP1660",3765.06,NA,NA,NA,NA,NA,NA,67.0688073394497,64.1673251934431,69.9702894854563,2.24435794124895,1.19623335228839,4.21083608713233,62.6911196911199,61.7846434567666,63.5975959254732,1.77983458502133,0.999228266034817,3.17025774561871
"lim175",3769.01,0.648994910412729,0.72289054725479,53.839628026196,2.03644797771038e-12,54.2852354909019,4.58643645290344e-11,66.3714285714287,63.7727768010785,68.9700803417789,2.09204799186118,1.10190228222877,3.97191735677131,62.8755020080322,61.9397076887628,63.8112963273016,1.70949333596716,0.905074397581776,3.22886988464623
"IDP1604",3785.56,0.325112073249505,0.849968459527261,50.6723779694557,9.92277014895525e-12,50.9010731997895,2.34102946627305e-10,62.891625615763,61.9898099676022,63.7934412639239,1.58653469302671,0.730267910844674,3.44680670586489,65.754448398576,63.4349182960295,68.0739785011226,1.93842986620266,1.00240612550067,3.74849100638697
"gpm868",3795.5,NA,NA,NA,NA,NA,NA,63.3796791443852,62.4366914111416,64.3226668776288,1.6266965218846,0.754779651302108,3.50584646757032,65.8785425101215,63.2649293825288,68.4921556377143,2.02834358147375,1.03985535994402,3.95649033797089
"umc1355",3796.22,1.29438971053569,0.523512246590082,47.8544323108509,4.06014979197855e-11,48.2744049315625,8.27300151156524e-10,62.2841530054641,61.340639939717,63.2276660712112,1.52348680119641,0.623385554738492,3.72323679266729,65.8769716088324,63.8081853358922,67.9457578817725,1.81547556160162,0.920720948686907,3.57975075887352
"isu61c",3803.92,0.177558716674125,0.915047448893371,57.3140937908571,3.58428608049581e-13,57.4167038289255,1.01157884582e-11,63.4811320754724,62.5724485716192,64.3898155793255,1.6287305802019,0.787550974227371,3.36837028928485,65.4000000000006,62.9483793894029,67.8516206105983,2.00674552400436,1.04770109498058,3.84367986003315
"gtc102",3806.34,NA,NA,NA,NA,NA,NA,63.2690355329946,62.3129969715255,64.2250740944637,1.5738947420214,0.696562214489231,3.55624322915509,65.72602739726,63.4957605722618,67.9562942222581,1.88895929274339,0.967036252231282,3.6897967386524
"IDP1607b",3822.45,0.0611214244389718,0.969901545404154,62.770382302982,2.34198802128639e-14,62.8313436541991,7.36380207802672e-13,63.9241877256318,63.0567697480745,64.7916057031891,1.83769771648869,1.08512947014309,3.11219351248696,65.3961352657005,62.3357502344573,68.4565202969437,2.36997168285801,1.28848138129755,4.35921376829872
"BE639933",3835.16,NA,NA,NA,NA,NA,NA,63.2838983050847,62.3178842593912,64.2499123507782,1.73063503442655,0.912797566501802,3.28122875465474,66.3116883116883,63.5644710023575,69.0589056210191,2.13615411866725,1.11895039268705,4.07806677447165
"php20589",3838.76,0.647924066442138,0.723277702383187,55.7366737427157,7.88742199062427e-13,55.8469790663343,2.15890368880348e-11,63.1477272727274,62.2968562609631,63.9985982844918,1.86823735070925,1.11420921976757,3.13254524972719,65.8622448979594,62.6168068543746,69.1076829415442,2.48025425148557,1.36140378679859,4.51861616051338
"IDP3949",3839.34,NA,NA,NA,NA,NA,NA,63.8810408921931,62.9941343443413,64.767947440045,1.80563251657687,1.03959821707275,3.13612387110469,65.3953488372091,62.445920941002,68.3447767334163,2.29694178204345,1.23868595168133,4.25930522820222
"gpm254",3840.06,NA,NA,NA,NA,NA,NA,63.6359832635984,62.7110121921224,64.5609543350745,1.71614827150543,0.907886790618151,3.24397812615581,65.2245762711865,62.5172442185219,67.9319083238512,2.13188614992555,1.12328222440133,4.04612345634394
"gpm321a",3841.69,NA,NA,NA,NA,NA,NA,64.1570247933882,63.2352522619581,65.0787973248183,1.83533128503484,1.04486080930657,3.22381784810469,65.6974358974357,62.4638968783014,68.9309749165699,2.38454028260901,1.2730767705008,4.46637036441115
"gpm570",3895.6,NA,NA,NA,NA,NA,NA,65.8939393939398,63.4308932444909,68.3569855433887,1.94841433131047,0.986692335387806,3.84751991102063,63.5764705882356,62.5918020736569,64.5611391028143,1.58619525973895,0.679381601400895,3.70339054933231
"mmc0081",3904.96,0.295678474752325,0.862569772776163,45.1797963755945,1.54643571178515e-10,45.2444038208451,3.53690112458938e-09,65.117647058824,62.3975218113214,67.8377723063266,2.10489082943496,1.09829246165948,4.03404881532645,64.1576354679808,63.2564034434728,65.0588674924887,1.66239878355792,0.821934417084622,3.36227521093125
"gpm590",3905.08,0.25102926510375,0.882042857794732,44.4095892103366,2.27289948993894e-10,44.4890238373762,5.07752011429135e-09,64.150735294118,61.7672244749772,66.5342461132588,1.91826549600936,0.968847762681054,3.7980605982897,65.1621621621626,64.1904125917924,66.1339117325327,1.58077883327938,0.690502396230623,3.61890376251425
"umc1822",3911.66,NA,NA,NA,NA,NA,NA,64.5770925110136,61.7451959227434,67.4089890992839,2.12231564599691,1.09506616545541,4.11319776222846,64.8593750000003,63.9019123076391,65.8168376923615,1.67893962495951,0.817652552010666,3.44747687428781
"IDP1625",3936.39,0.585760087843227,0.746111635955252,45.4555902629481,1.34723695953852e-10,45.8805916761715,2.6078680706946e-09,66.1985815602838,63.9055493468732,68.4916137736945,1.90618840954259,0.971881191264365,3.73868152335312,62.2574257425744,61.2755397049578,63.239311780191,1.59305998013352,0.718735543192714,3.53097898711063
"IDP335",3981.37,0.322490289295172,0.851083406989878,35.5034387150733,1.95220867687866e-08,35.6767915853284,3.37230664564263e-07,65.2499999999994,63.3536641531576,67.1463358468413,1.70677053479768,0.835165385774294,3.48801052830132,62.772058823529,61.6519031162277,63.8922145308302,1.46985802044102,0.468538494285416,4.6111101363183
"gpm839b",3983.31,1.62862714738095,0.442943270946784,34.6717283369479,2.95889703468799e-08,35.174131946106,4.27804290121463e-07,65.3294460641396,63.4056615061827,67.2532306220965,1.70182559007893,0.824007112704271,3.51478803325201,63.3916666666664,62.2885691029761,64.4947642303566,1.44875301794377,0.425072645405546,4.937709659013
"gpm41",3983.66,NA,NA,NA,NA,NA,NA,65.6619318181819,63.7818488184777,67.5420148178861,1.69497774459964,0.825527598460796,3.48013750242237,62.1612903225808,61.0924886460839,63.2300919990777,1.44293618382333,0.429384439757787,4.84895268156697
"umc2305",3994.77,1.19002983601839,0.551554337713774,30.1804385517287,2.79512373315969e-07,30.6235735662132,3.6532301062949e-06,65.644736842105,63.8924771735413,67.3969965106686,1.62651957756157,0.772716034683049,3.42372335689425,61.2272727272725,59.9498129405627,62.5047325139822,1.40783684310627,0.299814964986003,6.61075932917479
"sdg117b",4020.2,2.56048188812548,0.277970317086376,41.5249113442688,9.61568152348114e-10,42.7380052516552,1.17275338815144e-08,66.9137380191699,64.8326639230645,68.9948121152752,1.80553002591663,0.906032814271071,3.59803599068231,60.2752808988768,59.2814069427926,61.269154854961,1.52718419690275,0.612053477493545,3.81060096385791
"mmp169",4031.38,1.2690814795235,0.530178922511734,47.0954076740765,5.93419976570223e-11,47.7838609800623,1.0469477447674e-09,66.5547445255472,64.1887587940676,68.9207302570268,1.92180772992347,0.975609109217915,3.78568108466546,62.2388888888887,61.2358946821934,63.241883095584,1.58863939925759,0.688267636299807,3.66685139292846
"gln4",4043.78,1.30438157702572,0.520903336749262,28.5524277142162,6.30839820348757e-07,28.8815165494966,8.26279524495461e-06,65.387700534759,63.6187670417779,67.1566340277402,1.65605333700936,0.803023985044657,3.41523130827446,62.1111111111108,60.9155873586973,63.3066348635242,1.44879661348706,0.416325428769105,5.04175695791015
"npi442",4045.08,1.32876023858501,0.51459241477059,29.1017850392635,4.79322341244428e-07,29.4154020537806,6.43634372571281e-06,65.1564245810059,63.3146311765404,66.9982179854715,1.68575593605205,0.821889518029946,3.45760958570977,62.9057971014497,61.7381977204747,64.0733964824246,1.46963213625201,0.462077809169229,4.67414485839036
"gpm180a",4092.12,1.10913189158475,0.574321493763199,35.8140879908832,1.67135846610169e-08,36.1337382025282,2.71605042805507e-07,63.9387755102042,63.0932715195356,64.7842795008727,9.13457261869836,7.93441873528411,10.5162608264191,60.2307692307693,58.9032740880902,61.5582643734483,7.66179226306066,5.82862056092788,10.071518649852
"gpm880a",4093.38,0.527749206253867,0.768069847175382,30.8510672665567,1.9988300165889e-07,30.9713880900042,3.10281415057721e-06,65.332191780822,63.0949188321997,67.5694647294442,1.69965068722482,0.7611600464536,3.79527600278464,64.4666666666667,62.6962838713917,66.2370494619418,1.43345925314233,0.185209622534057,11.0944852773053
"gpm560",4108.7,NA,NA,NA,NA,NA,NA,67.7873303167418,64.8958774963082,70.6787831371754,1.96313493828882,0.927825850379699,4.15368766062412,64.123711340206,62.8447243001007,65.4026983803114,1.57492705340536,0.508122784150099,4.88148790197798
"umc1792",4140.88,NA,NA,NA,NA,NA,NA,64.2006920415227,61.9576212872364,66.4437627958091,1.85873747037273,0.931726415466401,3.70806808352448,64.8571428571432,63.8274040716101,65.8868816426763,1.56499860215501,0.655489075012477,3.73647817806957
"IDP4002",4146.23,NA,NA,NA,NA,NA,NA,64.9060402684567,62.7270904163086,67.0849901206048,1.83157423805321,0.914966842915938,3.66643252208911,63.9892473118284,62.9468837787332,65.0316108449236,1.55698042080708,0.646782953571818,3.74807038031717
"IDP141",4167.03,0.21189871487083,0.899470198400137,87.5486187486682,9.7512207816561e-20,87.8432071069408,3.78046473423883e-18,63.3344155844156,62.6182462108735,64.0505849579577,1.99813415994168,1.31763200085846,3.03008739809342,66.6875000000001,63.0520618509064,70.3229381490938,2.88714557217726,1.6643796668901,5.00823803652797
"gpm855",4187.17,NA,NA,NA,NA,NA,NA,63.8129770992366,63.0421707199547,64.5837834785184,1.86849179127873,1.13510167288402,3.0757258644554,65.6270270270269,62.1734267315212,69.0806273225325,2.59554200321474,1.43428131152569,4.69701322628669
"IDP447",4237.44,0.0088355936597006,0.995591947280117,43.1066020046305,4.36033952757161e-10,43.1133377716964,9.80240448365467e-09,64.3595890410958,62.1353317466212,66.5838463355704,1.86850104166338,0.945952698461957,3.69077243330844,64.8489583333332,63.8409689532062,65.8569477134601,1.57303328737537,0.679466995325,3.64172761917213
"IDP360",4268.11,0.208545735123319,0.900979415819874,39.4289757922056,2.74224777750136e-09,39.556065332365,5.34704667204273e-08,65.3766666666664,63.2136532800191,67.5396800533136,1.83722372460402,0.923846506617993,3.65362751286951,63.2119565217389,62.1567334333869,64.2671796100908,1.56305791710659,0.649748829771471,3.76014536738588
"gpm537",4273.75,NA,NA,NA,NA,NA,NA,66.7978339350181,64.4844195639845,69.1112483060517,1.83253455549892,0.888590322836111,3.77922515111272,61.7931034482759,60.4864311880877,63.0997757084641,1.57953684832617,0.58083045972583,4.29546456017105
"mmp163",4276.83,0.890682003801471,0.640605790990179,24.6129187210173,4.52243785751564e-06,24.8629102566257,5.36056666413692e-05,63.7644628099175,62.9127387467257,64.6161868731092,1.96216862295449,1.19920789350879,3.21054066250515,66.2958579881657,62.5196292482234,70.0720867281081,2.76217458409849,1.53235339748029,4.97901361760632
"bnlg1867",4283.33,NA,NA,NA,NA,NA,NA,66.1623616236159,63.8102362322526,68.5144870149792,1.92024316748172,0.972384313300635,3.79205399739947,62.4545454545451,61.3955833187298,63.5135075903604,1.62706348817308,0.749714893703278,3.53112311997593
