"","SNP Names","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"1554","gpm350b",3445.42,6.41132469771099,0.040532046390545,4.35033602566818,0.113589067646283,7.92492719206784,0.094367241330565,63.8723809523806,63.348370170253,64.3963917345083,9.11480602273756,8.26281838318265,10.0546429776582,59.7586206896548,59.2039120478641,60.3133293314455,9.7965953143985,8.90171386573536,10.7814384063182
"1555","gpm665b",3446.67,5.16622813093795,0.0755384058379491,4.53871074436279,0.103378799458427,6.81537595549421,0.14597240326843,62.8110882956883,62.238359245728,63.3838173456485,8.38699001849534,7.52793284582574,9.34407931246957,60.8179916317996,60.2270455641931,61.408937699406,8.54306906788597,7.66026465936133,9.52761194869147
"1556","lim471a",3448.81,7.18121712428013,0.0275815402336797,4.44179085965887,0.108511900517272,8.74776048748394,0.067722959668419,62.07980456026,61.5484697270697,62.6111393934504,10.4318311873298,9.54640864555394,11.3993760335861,59.6132404181179,59.0811675321659,60.1453133040699,10.1297223184435,9.24181847779101,11.1029311488164
"1557","gpm167a",3451.22,4.9106225852371,0.0858364710219941,2.40858948298196,0.299903434395349,6.06946574565367,0.19402024381177,64.3049327354254,63.7314155741908,64.8784498966601,8.78631567121064,7.88173104921125,9.79471928084723,60.2226148409887,59.6747350355206,60.7704946464569,9.36687332069571,8.50567977721637,10.3152620488935
"1558","IDP688",3453.43,6.77151919043316,0.0338519188215693,4.46332589079887,0.107349764824095,8.34751666241041,0.0796463589459254,61.9190207156308,61.3360471610909,62.5019942701707,7.63863145423836,6.83710265744808,8.53412525993255,59.9821138211382,59.4655600691609,60.4986675731155,7.35958370913881,6.63923893338217,8.15808452072524
"1559","IDP3816",3454.7,6.24139576562431,0.0441263626414811,4.42208992388827,0.109586075385272,7.79121682156515,0.0995326199124204,62.0718132854575,61.5165821989591,62.6270443719559,10.1900564522326,9.27683667485294,11.1931743695739,59.7521222410862,59.2135406172712,60.2907038649012,10.1669531803022,9.27977183084887,11.1389524284242
"1560","asg41",3455.61,6.29695884328771,0.0429173364492441,4.40926313714712,0.110291152546506,7.83956475194121,0.0976351136783227,62.2815057283138,61.7574368028789,62.8055746537486,11.4673221159375,10.5336484697576,12.4837540276959,59.2566371681411,58.7088196385474,59.8044546977348,11.5240918966075,10.549975674871,12.588151682452
"1561","gpm629b",3457.08,5.55462994139377,0.0622053064175336,4.34313238572863,0.113998932705456,7.12838138236085,0.12925740457377,63.1501976284589,62.6309070664865,63.6694881904313,6.96120694107439,6.2199854683884,7.79075808500528,59.9569288389517,59.3810629427859,60.5327947351176,7.7159190530355,6.91499139069715,8.60961402108037
"1562","umc1180",3459.01,5.90160494973887,0.0522977214977216,4.45716462118705,0.10768098016082,7.51366008359657,0.111108447179446,62.0287907869482,61.4703945317707,62.5871870421256,8.59055357575829,7.74466495560068,9.52883193282694,59.7483443708609,59.2121704720706,60.2845182696513,8.83580966472448,8.02481915834789,9.7287591023187
"1563","gpm87a",3460.83,0.990830772653973,0.609317752458259,1.30461385223046,0.520842843797487,2.28920478928151,0.682735181332681,63.3606911447083,62.82404799416,63.8973342952567,8.71310606358524,7.84467830162528,9.67767120030364,60.2921108742004,59.6833851631984,60.9008365852023,9.79726279842127,8.82672314759268,10.8745178404636
"1564","AY109668",3462.31,3.32459209418019,0.189702912856582,1.87391129182234,0.391818856831977,4.19135629693845,0.380727586611007,61.4666666666671,60.9776862774545,61.9556470558797,11.1555445596083,10.2808482878801,12.1046601347199,60.2757111597379,59.6331758654867,60.9182464539891,12.1471748289513,11.011818887939,13.3995898249579
"1565","gpm663b",3463.66,4.83682787299965,0.089062764695866,4.00896451654675,0.134730033000906,6.46882460800308,0.16676531460087,63.7567049808446,63.2461906824071,64.2672192792822,8.26623631462442,7.46637980466718,9.15177965719109,59.8898916967525,59.3230426464465,60.4567407470586,9.27947046618505,8.40661018120771,10.2429600370063
"1566","gpm122",3465.99,4.18424277777355,0.123425025419435,3.44882228149841,0.178278001519959,5.91075731676144,0.205912837213741,63.5415860735008,63.0331338493448,64.0500382976569,9.7088300788184,8.83178299448696,10.6729730064937,59.746588693957,59.1597143564564,60.3334630314576,11.0528468257422,10.0506846287049,12.1549354562787
"1567","AY109859",3468.61,5.67967625381462,0.0584351242732453,5.12543006168477,0.0770951403528425,7.95799226220349,0.093129168535657,61.5548489666142,61.0523014003372,62.0573965328912,11.8363306203862,10.9072856088744,12.8445084853288,59.4342984409806,58.7830308607235,60.0855660212377,12.9310837103237,11.7386166030966,14.2446875621859
"1568","IDP3969",3475.41,6.93813111292067,0.0311461213590263,5.88871134758636,0.0526359636233288,10.0362947995129,0.0398207188229582,62.6790123456783,62.1686818434877,63.1893428478688,10.0027607402186,9.13216182760299,10.9563567000785,59.1174438687384,58.5434519007074,59.6914358367694,11.2565925541251,10.2866180918279,12.3180305517757
"1569","AY109611",3475.61,5.08728454584254,0.0785796693305987,4.75140554327548,0.0929491442297365,6.98521075522571,0.136671836328806,61.0270655270663,60.5315026893844,61.5226283647483,7.61283469229149,6.91793735641272,8.37753351415276,62.1200000000009,61.4044764857597,62.8355235142421,7.27387156178798,6.28313080228967,8.4208349566918
"1570","hon106b",3482.06,9.40480893389652,0.00907343407945576,4.71451814808396,0.0946793770355207,11.5063840471685,0.0214254301412514,62.8541300527245,62.3333365481003,63.3749235573486,7.79178793158805,7.03017009457095,8.63591610930239,58.9785478547859,58.4410363450954,59.5160593644765,8.20302010704367,7.42485008755592,9.06274713739207
"1571","AY111822",3484.57,9.43250522084151,0.00894864987150311,4.84378262599552,0.088753597787483,11.5974718320826,0.02060958096669,62.5921985815606,62.0690850756381,63.1153120874831,11.2804719559956,10.3349821022626,12.3124594015644,58.767641996558,58.2166452668303,59.3186387262858,12.0289527118659,11.0349558553366,13.1124859257439
"1572","gpm597",3485.71,9.30057762808619,0.00955884080437667,5.18036788634905,0.075006241930078,11.6843498024352,0.0198595703981936,63.3578528827033,62.8018963028512,63.9138094625553,9.58556652152816,8.67760576112629,10.588529609199,60.3687150837983,59.8101240594531,60.9273061081436,9.91254891738474,9.0023938099953,10.9147220298727
"1573","umc169a",3488.61,9.69082384323726,0.00786437728066446,4.60677049944502,0.0999200163311564,11.6573903962816,0.0200894277955896,62.6827411167507,62.029225834399,63.3362563991024,10.6145332904923,9.515831689291,11.8400914028108,59.7142857142851,59.1395633069786,60.2890081215916,10.8287474134039,9.8568927588911,11.8964234887844
"1574","gpm182",3488.68,9.65362998104789,0.0080119989636849,4.83282472674686,0.0892412088571878,11.701309346636,0.0197162826757502,62.2657856093989,61.7921261414123,62.7394450773855,10.2050552859362,9.39288730700682,11.0874484048506,60.2690058479543,59.5316442289514,61.0063674669572,11.1746480625448,9.94056356084593,12.5619396282106
"1575","cat3",3491.71,8.04800466812643,0.0178812547761297,0.891982570816276,0.640189351026246,9.0121430266483,0.0607966786825105,62.8376963350789,62.3043395052681,63.3710531648898,11.2555654781265,10.3087531367775,12.2893382498823,58.6192236598895,58.0563108772671,59.1821364425119,11.5285328481292,10.531748120964,12.6196589686602
"1576","bip2",3497.91,12.8804746090079,0.00159602789106281,4.90420359501709,0.0861124053240321,14.7963073677828,0.00514288125182064,63.208333333334,62.6653921995291,63.7512744671388,11.1029975112993,10.1473352414081,12.1486627575746,58.7359098228671,58.2155973196468,59.2562223260873,11.2757088573568,10.3583626885116,12.2742960503679
"1577","umc1649",3499.41,5.80419968104471,0.0549078012921713,1.04334980276895,0.593525618118584,6.72447797506602,0.151184621096816,63.2064393939398,62.6523327799511,63.7605460079284,10.1518814533173,9.22711906928392,11.1693255791275,59.1632329635503,58.6458248912177,59.6806410358829,10.3440646285203,9.47866183811319,11.2884787817586
"1578","IDP342",3500.81,9.01802916504533,0.0110093035924566,4.39364072589905,0.111156032899149,10.5944945607155,0.0315199474221786,62.5979999999996,62.0118610760394,63.1841389239597,12.3286131654648,11.2496094547545,13.5111092696141,59.3037156704358,58.7798251435614,59.8276061973101,12.262267215423,11.2933121111769,13.3143577173984
"1579","gpm247b",3500.92,9.03811389397895,0.0108992974387003,4.38586992075177,0.111588758948521,10.587821570206,0.0316085330644828,63.1307847082491,62.5546397836445,63.7069296328538,9.45109468803504,8.53523502017393,10.4652292047119,60.5941278065626,60.0761577693662,61.1120978437591,9.20411386961417,8.37470590669677,10.1156641282271
"1580","IDP155",3502.92,9.04485877742436,0.010862602104487,4.44188013336955,0.108507056995367,10.626510894415,0.0310982421170699,62.722222222222,62.1338216271757,63.3106228172684,11.995158799537,10.9352304147402,13.1578237649352,59.3333333333332,58.8174473827759,59.8492192838904,11.766911862861,10.8324364065559,12.7820011668419
"1581","umc1707",3508.41,10.6037710625996,0.00498219096791647,4.53428480241718,0.103607827063085,12.2963576664843,0.0152783082557886,63.2490842490845,62.6852145684457,63.8129539297232,12.2200825786759,11.1891410238718,13.3460127020532,58.459098497496,57.9431344839653,58.9750625110267,11.7263917530965,10.7800214845202,12.7558431812542
"1582","gpm566b",3509.24,7.31725892655304,0.0257678042586851,1.47152889589122,0.479139042083037,8.90286837708817,0.063573697173889,64.0830769230771,63.3846220309027,64.7815318152515,9.33762376228365,8.23435320205575,10.5887147886972,61.3907875185737,60.909088657062,61.8724863800853,9.27528927063246,8.49924029737815,10.122197754598
"1583","bnlg1890",3510.31,11.2570721987624,0.00359383249201877,4.48248227629259,0.10632645663017,12.8936766503313,0.0118071645236863,62.9922027290444,62.425291631913,63.5591138261758,7.07549213059282,6.30586660600245,7.93904977983948,58.9387417218539,58.4098843546706,59.4675990890371,7.14180449391686,6.42269434296161,7.9414290492005
"1584","AI676903",3515,5.99050094425138,0.0500240958756625,5.87720792558208,0.0529395828022639,8.72054829913263,0.0684768855089515,61.5902912621358,60.9862147312846,62.194367792987,11.6320214082424,10.5884333042407,12.7784647788848,60.106317411402,59.6171941014161,60.595440721388,10.6362522837178,9.78189459417677,11.5652301866183
"1585","AY110625",3525.7,0.740484156329913,0.690567139175639,6.34583312036217,0.0418812703568769,7.10921387574939,0.130228106165214,61.9089285714293,61.3133984375034,62.5044587053551,10.6996659994458,9.73674249935537,11.7578186449191,60.2812500000006,59.7866889368188,60.7758110631825,9.17370671565642,8.3591315941846,10.0676600142803
"1586","AY109758",3532.1,1.81969488802137,0.402585636199134,8.29162997801818,0.0158305289853866,9.17282797727876,0.0569218268038709,61.1796296296292,60.595151989325,61.7641072699335,11.2285310522189,10.2333991170028,12.3204331375253,59.4715639810422,58.9007749805324,60.042352981552,9.79766388705694,8.82128015564261,10.8821186891266
"1587","ufg36",3535.8,0.129977364186986,0.937078069079362,6.86510704651773,0.0323043454657589,7.01034106003948,0.135342755821501,61.8618012422366,61.320698360916,62.4029041235572,10.5548987814565,9.66981182045018,11.5209985835696,60.6338582677171,60.1180158964798,61.1497006389543,9.08693703818202,8.23363517074631,10.0286717863405
"1588","gpm434b",3537.7,2.36180722116193,0.307001203692251,9.86603574955009,0.00720472747426837,10.2487692889274,0.0364393385216302,62.6559714795004,62.0701297267645,63.2418132322364,10.0316624109563,9.11081082901354,11.0455866789508,60.8207343412523,60.2860218758384,61.3554468066662,8.51195726337882,7.6559725515086,9.46364631875679
"1589","IDP1658",3538.44,4.11345861708785,0.127871514963522,10.6471527298184,0.00487528670534326,11.8189487176668,0.0187496387469505,61.1142857142852,60.5421024664816,61.6864689620889,11.1760378068268,10.2352735394197,12.2032714200136,60.5930232558135,60.0884067103896,61.0976398012374,9.11078844572556,8.26721835714284,10.0404347045036
"1590","IDP1619",3538.48,4.3720210021842,0.112364132188464,11.3815054062258,0.0033770500963626,12.4955994008543,0.014022364394144,60.8675496688733,60.2795292987821,61.4555700389646,12.1030547273887,11.0930734502535,13.2049908793147,60.2674650698595,59.7565307812116,60.7783993585074,9.72710751485287,8.83959249749903,10.7037310410267
"1591","csu1087",3539.5,4.05094124090318,0.131931738800686,11.1066550545827,0.00387454312136735,12.2359209290044,0.015680470914031,60.9300595238087,60.3814010792092,61.4787179684081,9.21341450895511,8.40186087086546,10.1033578416159,60.8333333333325,60.3370652579391,61.3296014087259,7.58503351459499,6.82744508629829,8.42668563281295
"1592","umc1423",3545,4.07570377752419,0.130308327229506,8.81426983055551,0.0121900538824937,9.9832892439604,0.0407101152173949,60.8814352574101,60.3247619035887,61.4381086112315,10.5963317574055,9.69874114308512,11.5769918030087,60.6398467432949,60.1321257745166,61.1475677120731,8.90592587462947,8.0738757480182,9.82372260359138
"1593","umc1445",3552.6,4.51391365463651,0.104668524979514,6.94954796530338,0.0309688325256407,8.65262672110537,0.070393521873914,61.0114192495926,60.4764949264342,61.546343572751,7.74657958559755,6.99605098576881,8.5776240622126,61.4408396946569,60.90715441827,61.9745249710438,7.26622902038786,6.50790070090348,8.11292098685476
"1594","gpm548b",3553.27,4.9376922886329,0.0846825140509482,6.68334498935846,0.0353777391335519,8.78289469839819,0.0667611819803577,62.3084922010401,61.748057828302,62.8689265737783,9.35655571193179,8.49353950510086,10.3072617414574,61.1583514099786,60.6029786554495,61.7137241645077,8.4293238271668,7.56439544113682,9.39314988701379
"1595","umc2022",3554.4,4.90820552673387,0.085940269617265,6.55763316710089,0.0376728130643537,8.66713262362298,0.0699799717500129,60.9093749999996,60.3778035167131,61.4409464832861,10.5626016048835,9.68126452623473,11.5241714923865,61.5134099616854,60.9866473686044,62.0401725547665,9.55067524511914,8.67233767353466,10.5179711712671
"1596","mmp6",3557.4,4.99194894667047,0.0824160999561364,6.61578791963385,0.0365931593218927,8.78075136334496,0.0668194816543296,60.9780775716697,60.4175105292106,61.5386446141289,8.9202440686859,8.08700558701291,9.83933464479242,61.654580152672,61.1270774193014,62.1820828860425,8.04946818518218,7.25205078988803,8.93456760598067
"1597","IDP440",3557.7,5.07083380152762,0.0792286818805632,6.74026495321279,0.0343850818227789,8.92943720795069,0.0628876187890192,60.1275917065386,59.5721267494658,60.6830566636114,11.7158154439426,10.7566883556415,12.7604637206522,61.3589211618253,60.803267488235,61.9145748354155,10.3634480732412,9.40150074742688,11.423820393373
"1598","IDP3935",3559.57,4.27942674533274,0.117688570949165,4.97249003774556,0.083221877177642,6.30029678342508,0.17781629697602,60.4917218543052,59.9431355830489,61.0403081255615,10.9764337227531,10.0484356984729,11.9901346722357,61.2011278195494,60.6476845061016,61.7545711329973,10.4374762375704,9.49990076570402,11.4675840197341
"1599","IDP122",3559.9,4.27912295029325,0.117706448908969,4.96879524745375,0.0833757629697395,6.2977229109469,0.177990071746649,60.4742096505823,59.9234556675439,61.0249636336208,11.4531812022167,10.4982572291721,12.4949652868389,61.2514071294559,60.6978190047397,61.8049952541721,10.8788152545479,9.91820842883129,11.9324595960854
"1600","bnl8.33",3561.8,5.30271620723402,0.0705553265190935,6.43450015041029,0.0400650828764196,8.82159575408449,0.065716758286382,60.1181657848322,59.5510394129792,60.6852921566851,10.5118735386297,9.57927717354842,11.5352633909862,60.7349624060148,60.1791599655661,61.2907648464635,10.0288773555763,9.1116883091435,11.0383913058419
"1601","bnlg1006",3562.5,5.08644234475564,0.078612766240132,6.67484047113576,0.0355284947459248,8.79195022491007,0.0665153995238815,60.2597656250002,59.6591491227211,60.8603821272794,13.1510894519873,12.0254191755602,14.3821309884705,61.6594488188979,61.1326154921214,62.1862821456744,11.5093576092934,10.5205120508796,12.5911468888557
"1602","gpm666a",3566.23,1.00873320746081,0.603887954693212,1.45065870661019,0.484165081323169,2.1031226014642,0.716798731247235,61.1983640081806,60.5747620342837,61.8219659820775,11.3483783019071,10.2925161899177,12.5125564737367,62.1976470588242,61.6376701194922,62.7576239981562,9.62586168726533,8.66853924269564,10.6889073958381
"1603","IDP2557",3566.94,4.39276495991487,0.111204716893592,4.94397530421645,0.0844169007048746,6.46216375287913,0.167190039356724,60.9076923076926,60.3656623945352,61.4497222208499,8.7940055624515,7.97432046260107,9.69794657677989,60.8502673796794,60.2943199689754,61.4062147903834,8.82681974212153,7.98751676629215,9.75431401768111
"1604","umc86b",3567.8,4.08368646234186,0.129789258656114,4.63692421278225,0.0984248361974335,5.83354135261426,0.211929168903061,61.4324324324322,60.9004532708847,61.9644115939798,10.1934555847048,9.31031128983027,11.1603719277193,60.7611336032387,60.1831356082546,61.3391315982228,10.1241676225383,9.16800285069811,11.180054338819
"1605","gpm111",3567.86,4.07529966484968,0.130334659513032,4.74614741379865,0.0931938350603725,5.88680263356982,0.207762913670339,61.1478599221795,60.5905277589415,61.7051920854175,9.75280964201296,8.8405692279407,10.7591822948144,62.1825000000005,61.5558463687592,62.8091536312417,9.68169693653656,8.66173536622729,10.8217639546484
"1606","gpm707",3581.33,1.1815153833582,0.553907434641914,3.34118453060318,0.188135606443608,3.39823441267992,0.49351972692212,61.9770354906055,61.4398653463666,62.5142056348444,8.09988765281516,7.27358808863081,9.0200571146967,62.7317073170733,62.0161865867195,63.4472280474271,8.31304958665475,7.23418810003055,9.55280571566682
"1607","umc1260",3583.1,3.93345892844124,0.139913701510207,4.64685675206869,0.0979372436814003,5.60830812491794,0.23037187717674,60.858075040783,60.3302203288779,61.3859297526881,9.87415548594865,9.01854865014698,10.8109353669785,61.2886405959031,60.7236843688353,61.853596822971,9.88951279811267,8.97673169630058,10.8951082301301
"1608","sca1",3583.5,4.0297817600101,0.133334952081455,4.45610229896208,0.107738191302858,5.58513022969725,0.232347190921532,60.6565977742446,60.1391771355738,61.1740184129154,10.4338784730151,9.56323376067742,11.3837874001667,60.8495049504948,60.2602480041375,61.4387618968521,10.6287609165143,9.64385291813004,11.714255658964
"1609","npi409a",3584.5,4.08622153451924,0.129624850305614,4.55688094393996,0.102443846251749,5.73957334093691,0.219459562520835,61.0829420970251,60.5715703291291,61.5943138649211,8.21613852955132,7.46323547129401,9.04499564517605,60.858508604205,60.276860584795,61.4401566236151,8.4119197140448,7.56409825282203,9.35476918866517
"1610","umc1679",3586.5,4.06843751207337,0.130782615732394,4.53426271309836,0.103608971382567,5.70369811610367,0.22239598935845,61.0607028753993,60.5437523458372,61.5776534049613,8.58763956530754,7.80836174568582,9.44468964240566,60.7080291970802,60.14398035408,61.2720780400804,8.73799817211023,7.89324578372904,9.67315780451095
"1611","gpm449a",3586.62,3.23694037179814,0.198201678996411,4.62183369292477,0.0991702859394271,5.24597678487418,0.262976873433619,62.0372340425536,61.4975707384974,62.5768973466098,8.30389863999771,7.50284421539775,9.19047905617488,61.4739130434786,60.8785180214023,62.0693080655549,8.27888322339904,7.39927127178508,9.26306184881133
"1612","umc1523",3586.9,0.421787741263274,0.809860012252094,2.47554842080925,0.290029043677401,2.59546242379352,0.627627145987628,60.9738134206218,60.4477658874812,61.4998609537623,7.22093974221461,6.50152536435212,8.01995960003308,60.8148854961831,60.230797238466,61.3989737539001,7.37770435007255,6.58725245309896,8.26300826704655
"1613","IDP1638",3587.74,4.30101651588632,0.116424968817959,5.57146435983678,0.0616839087736469,7.00464370376211,0.135643030318171,61.3980424143548,60.8923576054229,61.9037272232866,11.9485212100646,11.0048368293099,12.9731282091456,60.2833020637891,59.6859446582073,60.8806594693708,13.1383164695378,12.0287751957973,14.3502024806346
"1614","IDP321",3587.95,4.12087550341065,0.12739818891215,4.97785612988884,0.0829988883254575,6.204695282405,0.184374136378618,61.1430921052626,60.6246430003659,61.6615412101592,10.1651715926838,9.29866188809929,11.1124282990601,60.488593155893,59.8955315362071,61.0816547755789,10.7556141468478,9.7731385145624,11.8368562466909
"1615","IDP1956",3588.05,4.12122883284233,0.127375684135266,4.96419311299774,0.083567837108521,6.19286858471216,0.185200291678713,61.2635135135132,60.733008595218,61.7940184318083,11.4413157743032,10.4959938693648,12.4717781161624,60.469314079422,59.9013533108101,61.0372748480339,11.830038205523,10.8210792172119,12.9330726755544
"1616","mmp43",3588.3,4.09315640336157,0.129176162984308,4.44507975330929,0.108333605105809,5.63713701747248,0.227935429911,61.3206611570245,60.7940351565923,61.8472871574566,11.5199693982085,10.5792996100427,12.5442798509725,61.5199999999997,60.9396787584211,62.1003212415782,11.5395708707712,10.5074131537297,12.6731188669671
"1617","IDP532",3588.38,3.27005828842567,0.194946689648575,4.70830844996529,0.0949737990416713,5.4381176818385,0.245222772909729,61.1430921052626,60.6246430003659,61.6615412101592,10.1651715926838,9.29866188809929,11.1124282990601,60.488593155893,59.8955315362071,61.0816547755789,10.7556141468478,9.7731385145624,11.8368562466909
"1618","gpm315a",3588.4,4.08795024750608,0.129512856632746,4.52608191309475,0.104033641462436,5.71347071949494,0.221592693582114,61.2936096718482,60.7558641432948,61.8313552004017,10.5711558569622,9.65931439975622,11.5690753533197,61.7313432835823,61.0835099753515,62.3791765918131,10.60845676085,9.51997766654541,11.8213885356375
"1619","gpm217b",3588.41,4.08766289035232,0.129531466192539,4.52568125610459,0.10405448445292,5.71296351253099,0.221634322642808,61.1658031088083,60.6222580667767,61.7093481508399,9.72057199697373,8.84912612577023,10.6778362750622,61.7313432835821,61.0835099758264,62.3791765913379,9.66136206523187,8.63144606540033,10.8141690567549
"1620","IDP69",3589.07,4.04049566432742,0.132622592862748,4.51388156011523,0.104670204636092,5.6630156123502,0.225767539041687,61.3460898502498,60.8330986630536,61.8590810374461,11.5893719960615,10.6527208772962,12.6083790995925,60.2682926829271,59.6708163512048,60.8657690146494,12.6740440919917,11.589141144931,13.8605088709276
"1621","bnl7.21c",3589.41,3.88967677044944,0.143010334053527,4.29509420515224,0.116770232176169,5.39363551105957,0.24923840967553,61.2764378478663,60.7224671412857,61.8304085544468,11.7908005155786,10.7851885159443,12.8901758733881,60.384297520661,59.796493018428,60.9721020228941,11.853259687793,10.7890120134374,13.0224866791575
"1622","jpsb239a",3598.71,3.98820158064061,0.13613601396656,5.1206092343218,0.0772811956789934,6.21067521245985,0.183957665983691,60.8776167471809,60.3651112062274,61.3901222881344,9.36253048652219,8.5450248478847,10.2582471872808,61.2638036809806,60.6707407484554,61.8568666135058,9.58306641451346,8.64546953863466,10.6223452057271
"1623","lim407",3600.11,4.15389250084077,0.125312300886223,4.58945805549484,0.100788700509596,5.78898117686777,0.21547126838446,60.642519685039,60.1256594063634,61.1593799637146,10.7335582734087,9.85093889450408,11.69525813148,61.1948051948048,60.6305594550576,61.759050934552,10.7909211906931,9.83127071575965,11.8442451144274
"1624","IDP2588",3604.15,3.86850206142886,0.144532478682854,4.8498220644745,0.0884859910925651,5.90824504352387,0.206106179049084,61.0436817472696,60.5341142319689,61.5532492625702,8.14087357180382,7.39341570930171,8.96389775955847,60.6712871287125,60.0736398642055,61.2689343932196,8.41380172012396,7.54865815744174,9.37809845260665
"1625","AY109733",3605.21,1.31970146819862,0.516928488529755,2.32237411257372,0.313114275920477,2.57089081525261,0.631988250793456,60.1452702702705,59.6372291532739,60.653311387267,10.1699744902499,9.30322205521237,11.1174795698213,61.2364532019707,60.5663592752821,61.9065471286592,11.0331111385032,9.90792982542892,12.2860722208731
"1626","IDP265",3615.82,2.81084584442291,0.245263307215268,4.88230197117336,0.0870605882900275,5.66470881099005,0.225626328034553,60.7712854757919,60.2161775869193,61.3263933646645,9.1302781484526,8.29145638560163,10.0539609920486,60.9158878504661,60.3670189625379,61.4647567383943,8.62016820055669,7.78448493149704,9.54556408802742
"1627","gpm610b",3617.92,0.0210818946836686,0.989514413753386,0.48949488435678,0.782902241359694,0.505547735250788,0.972958663977641,62.1481481481477,61.5643085449117,62.7319877513836,10.1568768565447,9.19077684900889,11.2245296751099,61.5267326732669,60.9607605047846,62.0927048417492,10.0477011780477,9.10926128516448,11.0828195396877
"1628","IDP150",3624.75,1.13754105189101,0.566221165154748,3.60425085566169,0.164947930463965,4.11023579238286,0.391292579722445,60.6622073578593,60.1186027030049,61.2058120127137,8.65168648494065,7.84378779039581,9.54279756591011,61.0373134328356,60.4742578831455,61.6003689825256,8.51156318790663,7.67431103341835,9.4401578964226
"1629","gpm921a",3625.56,0.921393912835097,0.630843821605746,2.76058694209773,0.251504732870492,3.20402639539261,0.524280860211718,61.8396039603955,61.2709228990832,62.4082850217077,11.2770979905248,10.2699292731922,12.3830394255841,62.505827505827,61.9146853581583,63.0969696534956,10.8270159150719,9.78197662495691,11.9837000352407
"1630","gpm921b",3627.17,0.470960329412162,0.790191336530776,1.48749027240108,0.475330400761717,1.76787007336905,0.778355169650885,62.23798076923,61.6036733264144,62.8722882120456,11.7503848916013,10.6125850048196,13.0101709468587,61.6531791907506,61.0988394569298,62.2075189245715,11.4803541097298,10.4798691520673,12.5763526788683
"1631","IDP2389",3631.85,0.823810438044578,0.662387054769635,5.39455250485993,0.0673888131104149,6.05259335794794,0.195254847442993,60.3087121212129,59.7060780654024,60.9113461770235,12.7502450646877,11.6548085620272,13.9486417425389,61.3673139158584,60.8652950718426,61.8693327598742,11.5283205662643,10.609750196655,12.5264188708659
"1632","gpm160",3634.38,1.96454913388438,0.374458398762263,4.64640002441299,0.0979596115591667,5.74325219455894,0.219160377831891,61.4079822616402,60.7623081561277,62.0536563671528,11.1572508970368,10.0734730353844,12.357629502969,62.4161358811035,61.8589259090743,62.9733458531327,9.93714195037719,8.99157871227571,10.9821415461929
"1633","umc2036",3639.71,4.01482540054552,0.134335792385378,6.83655111469586,0.032768894323576,8.21177023251187,0.0841216513510158,60.0688665710185,59.5452286441813,60.5925044978557,8.15602193137747,7.41856829403618,8.96678322670246,61.9840546697038,61.4267530547378,62.5413562846697,7.12632483275888,6.32418480363231,8.03020582080835
"1634","hxa102a",3643.37,2.64290100854555,0.266748101954463,2.83396477739816,0.242444517475089,4.39430123163042,0.355265232298063,60.4369747899148,59.8801242346375,60.9938253451921,10.9125838594697,9.97861500556674,11.9339694359913,61.1184919210041,60.5974048983916,61.6395789436167,9.96269015995154,9.08271505383249,10.9279212916973
"1635","npi282a",3644.31,2.45647882736106,0.292807637264792,2.76148542996499,0.251391771270528,4.18095232095128,0.382070174565277,59.5981132075476,58.9960904429599,60.2001359721352,13.4186852261567,12.2892295377281,14.6519448307061,61.2941176470592,60.7632263072476,61.8250089868708,12.0046356353486,11.0067279240605,13.0930170829839
"1636","IDP3830",3649.37,3.50216358665464,0.173586057603109,3.95408079739278,0.1384784724934,6.4541790082492,0.167700469858102,60.8642384105969,60.296589878086,61.4318869431079,10.5605634742524,9.64236810296697,11.5661940824887,60.7054263565901,60.172857502827,61.2379952103532,9.29628733533055,8.42500539703139,10.2576739299749
"1637","gpm394b",3653.57,1.19127501232934,0.551211053389477,2.75915155377388,0.251685301137615,3.56483752004724,0.468088380796,60.9017013232506,60.3084057046219,61.4949969418793,9.19534828273957,8.30044731334427,10.1867317325112,62.4261954261946,61.890623176149,62.9617676762401,8.09604365744353,7.27177102277015,9.01374956636934
"1638","gpm693",3661,0.788014170247011,0.674349278375595,1.9168087016162,0.383504336399656,2.22041460833848,0.695293574617267,61.3379629629634,60.7072899724953,61.9686359534314,9.45806179788528,8.47148743415684,10.5595308578204,61.8404605263162,61.3352371368412,62.3456839157912,9.04666456894902,8.24443240865772,9.92695867542474
"1639","gpm287b",3661.13,0.849926428009237,0.653793835144493,1.9881284891863,0.370069577178814,2.30583818205375,0.679706322350681,62.6625258799177,62.0583429149321,63.2667088449032,11.3139007231556,10.268324811229,12.4659427829396,60.7941834451906,60.2501209780299,61.3382459123513,9.88798305564908,8.93988570392316,10.9366285148251
"1640","asg73",3664.71,4.03379377899136,0.133067748997711,4.54794809354566,0.102902427374731,5.68016510123966,0.224340860137147,60.9958158995808,60.3889224817118,61.6027093174499,5.13772334825828,4.44664798658908,5.93620211962994,61.0515297906594,60.5326230396827,61.5704365416361,5.05456678248771,4.45288403874314,5.73755012174972
