"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est Low Water","Mean Est Low Nitrogen","Mean Est Pathogen","Mean Est Low_W_N","Mean SE Low Water","Mean SE Low Nitrogen","Mean SE Pathogen","Mean SE Low_W_N","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"1248","IDP3907",2683.36,0.415804054298717,0.519038200000749,10.3678663426212,0.00128227657190749,10.8107211632333,0.00449243421990348,69.9539331741185,0.355245153158907,4.83564675223118,0.0677410168651538,-0.200605889265646,0.144783704084159,-0.123454862603132,-0.123454862603132,4.24065212697389,-16.0860059140299,-1.64306335482495,1.10177223370329,0.360245687148235,0.426979040609052,0.269471113345134,0.552001167607276,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574,63.083756959574
"1249","gpm253a",2685.78,0.523593668319475,0.469312738197598,10.9638588960511,0.000929061404115467,11.480313073306,0.00321426508562566,69.4542598879449,0.351022437716704,4.83325357856415,0.070068124730794,0.223037567882563,0.143598177855545,-0.126585523689271,-0.126585523689271,4.23042491173433,-16.1333066504415,-1.6562494032567,1.11684751252218,0.359754565286991,0.426783319657011,0.269324541840302,0.551769399046319,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249,63.3409151018249
"1250","IDP545",2693.08,1.58054366116433,0.208682400877492,7.46980764918344,0.00627422545477778,9.09514766115723,0.0105928733380229,69.3547436125843,0.340631550975155,4.79743953623593,0.064965049999437,0.373359857785189,0.138372390216427,-0.1023077469426,-0.1023077469426,4.18223821322492,-16.2347631587365,-1.68267102328148,1.22270832031148,0.360222929267069,0.42737597503685,0.269803575493815,0.552898815577714,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128
"1251","lim96",2693.65,1.58082966617518,0.208641227256089,7.46868537997344,0.00627813784758835,9.09433806331946,0.0105971621897007,69.354712116474,0.340628266961961,4.79742928078415,0.0649638508160376,0.373382366005286,0.138368231204191,-0.10229895144486,-0.10229895144486,4.18224303050392,-16.2347438260499,-1.68266987611278,1.22269199121649,0.360223210581128,0.427376265534905,0.269803730547043,0.55289912924985,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026,63.6594157862026
"1252","IDP2566",2693.79,1.5817218980877,0.208512842237637,7.467419608103,0.00628255349959818,9.09381191121333,0.010599950416045,69.3546017983522,0.340627930363181,4.79741898633604,0.0649629392346752,0.373484470632994,0.138367013892648,-0.102288337874344,-0.102288337874344,4.1822384063759,-16.2347752168156,-1.68267537281482,1.22271488268602,0.36022351152269,0.427376577738364,0.269803906288177,0.552899513365677,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128,63.5118406889128
"1253","plt2",2697.55,0.147676556635573,0.700765685992601,5.13923251186659,0.023390986816301,5.29007336570227,0.0710027491085888,69.6466135196789,0.337581243096933,4.77960122790078,0.0674359480533461,0.112991144518239,0.137008227314784,-0.0846358324487136,-0.0846358324487136,4.2091077418654,-16.2836931966926,-1.67710740373192,1.27437148332437,0.361489944796271,0.428024790595424,0.270454844386624,0.553871545631847,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883,63.3783094098883
"1254","IDP3833",2697.56,0.147672165371126,0.700769920277027,5.13918945096591,0.023391567018628,5.29002600233689,0.0710044305930734,69.6466151394903,0.337581216321816,4.77960084238629,0.0674360082600181,0.112989412216406,0.137008163771991,-0.084635415475323,-0.084635415475323,4.2091079413815,-16.2836929358879,-1.67710720548296,1.27437128812131,0.361489958812517,0.428024802334679,0.270454853236661,0.553871562567815,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357,62.9766548463357
"1255","umc255b",2700.06,0.164383671888794,0.68515222998076,5.19674877434375,0.0226291755480413,5.36464289098657,0.0684041731333456,69.6397038574642,0.33779331340755,4.78020547108326,0.0672866418570181,0.11947008322717,0.137305744717877,-0.085219340287254,-0.085219340287254,4.20864837458535,-16.2831952945,-1.67740305552348,1.27363105339694,0.361463920924745,0.428014857455482,0.270441624507084,0.553852161862847,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574,63.4159836065574
"1256","IDP158",2700.07,0.164284625490789,0.685242014226994,5.19868582050009,0.0226039712989641,5.36646086044363,0.0683420230356239,69.6397469921477,0.337797576368402,4.78022436382242,0.0672888314468288,0.119437576162878,0.13730975125929,-0.0852358864696745,-0.0852358864696745,4.20864004811557,-16.2832182249998,-1.67740301643585,1.27365072279602,0.361463499258383,0.428014279974424,0.27044131179731,0.553851456514392,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291,63.2656339644291
"1257","gpm34i",2716.78,0.830670797639324,0.362078632584944,8.32208913365467,0.00391658491634886,9.26246907419744,0.00974272392080957,69.4943677614166,0.344848708977733,4.81197580362847,0.06990091500467,0.282974148553811,0.144375054966547,-0.112780672539175,-0.112780672539175,4.21118407334989,-16.3077770335183,-1.71923620298753,1.23220616470085,0.359775858690461,0.42767448073906,0.269597460915085,0.552909844407007,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331,62.9639398998331
"1258","gpm34c",2745.08,0.0720871538456599,0.788321778888886,5.0100832403276,0.0252000955437075,5.10027171919278,0.0780710585781013,69.7041867665929,0.338505531688129,4.7792684218349,0.0713117762284172,0.0869541294603948,0.150710091850922,-0.0916667417946185,-0.0916667417946185,4.2125146254593,-16.2227868386024,-1.72035586365993,1.16996316555791,0.361310879743764,0.428481317782712,0.270381827873137,0.554151542169176,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089,63.1843706130089
"1259","gpm880d",2755,6.26903209947262,0.0122866242008668,0.483344357539128,0.48691135262674,6.76500120241178,0.0339624219890348,69.0046299568695,0.326561918547841,4.66009807115587,0.0665269983705028,0.820375550279456,0.151816608935038,0.0290530397225616,0.0290530397225616,4.21342604245614,-16.1644168342356,-1.69582997207,1.16679829274136,0.36072967687941,0.429767709752084,0.270423938764611,0.555111238989838,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719,63.3114035087719
"1260","umc2278",2760,2.52584020116088,0.111995113063446,1.50481655607314,0.219931740850453,4.02117233202007,0.133910158076111,69.2646441585252,0.322346694363521,4.73649180211553,0.0628325035928905,0.468435508616266,0.136257144345657,-0.0471739149833016,-0.0471739149833016,4.23565544592854,-16.1019273901684,-1.62446526235552,1.2011777967228,0.363796543237712,0.428367442282194,0.271015597940641,0.554587430748681,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775,63.7871485943775
"1261","ufg26",2761.8,7.84989127956997,0.00508237635424436,0.310973082674051,0.577083675949776,8.10720691233059,0.0173597068543044,68.979453847208,0.322578973417771,4.71654693031572,0.0644790783488815,0.817997409217987,0.135051569617093,-0.0210401630536505,-0.0210401630536505,4.20945372887935,-16.1651878918752,-1.64747189857832,1.22764239748868,0.363864785682124,0.42854983286568,0.270702801889269,0.554158043446733,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349,63.6893698281349
"1262","mtl1",2762.9,7.7866548820315,0.00526335567181215,0.320496898836487,0.571309179890657,8.0503234795012,0.0178605351611853,68.9814130742864,0.322628781667136,4.7168959848381,0.0643526621180459,0.814967490682222,0.135087343626232,-0.0213579344592186,-0.0213579344592186,4.20979378204569,-16.1648752096688,-1.64714584123375,1.22783313652041,0.363879237374847,0.428553787019716,0.270708534623172,0.554164453505362,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954,63.6939383901954
"1263","bnlg1434",2764.3,7.77684977522012,0.00529199997177357,0.317768903325258,0.572951547360725,8.03646099190608,0.0179847609068682,68.9817519578589,0.322641179729313,4.71679411782302,0.0643806221798086,0.815235097439377,0.13521665071925,-0.0212816306077856,-0.0212816306077856,4.20957293028112,-16.1652074705589,-1.647220238822,1.22805480386358,0.363876074689775,0.428560488945242,0.270709006495691,0.554170356601025,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756,63.7560975609756
"1264","ufg52",2767,6.69057883076803,0.00969237303735841,0.423719036570285,0.515087126716434,7.01780989373111,0.029929671078649,69.0092460637808,0.324258956443478,4.72066282200868,0.0643461842311397,0.765593158785234,0.136842353167047,-0.024830839606917,-0.024830839606917,4.21166988870615,-16.1640699418458,-1.64548537822121,1.23129137238237,0.363960701343733,0.428663851464763,0.270797947248044,0.554335006931269,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663,64.435773480663
"1265","mmp192",2773.7,5.32775895985789,0.0209883557499474,0.601842736429832,0.437875801155386,5.82970562295588,0.0542120098313704,69.0900081680649,0.32447263375388,4.72389018735515,0.0643474789604071,0.686942242023825,0.138065272157705,-0.0296808702116322,-0.0296808702116322,4.20674338759544,-16.1708287933068,-1.6519053037875,1.23224506924302,0.363344690175538,0.429066812772106,0.270783538766663,0.554731885297357,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008,64.2151536812008
"1266","IDP238",2778.34,0.747235417838786,0.38735292785317,0.33916124685851,0.560313766657977,1.09132912261194,0.57945657093986,69.4930508180871,0.323854501274378,4.71283707867152,0.0640729187294952,0.255807224609308,0.137586454716745,-0.0221008326458774,-0.0221008326458774,4.21809466399737,-16.2039258520243,-1.65419550648296,1.23761786818068,0.362961276072249,0.429498613856297,0.27122185725532,0.555714139784463,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454,63.4343770819454
"1267","csu221",2778.7,0.751737018633842,0.38592683704554,0.336981808277213,0.561576581901701,1.09389987573614,0.578712229526804,69.4924155427065,0.323909329067597,4.71280396962491,0.0639814080922778,0.256757793580458,0.137669498277575,-0.0220106374400974,-0.0220106374400974,4.21765883592508,-16.2029419069942,-1.65503041237048,1.23687245607617,0.362940461973256,0.429520622784603,0.271216426910635,0.555726712327018,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689,63.2156928213689
"1268","umc2279",2782.9,0.00480931601236365,0.944711638373217,0.219068237987723,0.639750793155333,0.223830076299747,0.894120220381497,69.7523876004492,0.323953961459811,4.70581565783004,0.0690538764375014,-0.0203551720514064,0.136660233336494,-0.017660890332906,-0.017660890332906,4.22715497091422,-16.2263179798159,-1.64878607913367,1.23952075411612,0.36275697732337,0.429260838867476,0.27134924880617,0.555788714586,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513,63.2021490933513
"1269","umc1228",2783.4,0.00403952351660264,0.949322775639702,0.212659880633814,0.644690557167947,0.216640662375724,0.897340104365009,69.7510378798832,0.323965157691814,4.70558220253929,0.0688381498989519,-0.0186572510903671,0.136683857285092,-0.0174059023259023,-0.0174059023259023,4.22694651867118,-16.2262364634446,-1.64899247125174,1.23924976534553,0.362756193351282,0.429266656612877,0.271349728115417,0.555792730032497,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939,63.4204702627939
"1270","IDP462",2783.52,0.00361255895526425,0.952072352727397,0.216963998387714,0.641363000233082,0.220511056407638,0.895605253653119,69.7500543886568,0.324027081588694,4.70575967805742,0.0687433775777164,-0.0176531406109244,0.136760825452144,-0.017588374398388,-0.017588374398388,4.22691527425754,-16.2262065699723,-1.64892852742575,1.23931500752582,0.362756779288491,0.429267307056339,0.271348810119746,0.55579205353234,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551,63.5172193877551
"1271","mmp174",2790.4,0.430260262994134,0.511861268796593,9.77667891912788,0.00176739260451298,10.1669986785885,0.0061981814820947,69.4845723312959,0.333860604235426,4.79738466433048,0.0649359603251834,0.196651921805114,0.139502133842379,-0.119828242441217,-0.119828242441217,4.21234023202549,-16.1598106669879,-1.63180472493107,1.28868836079604,0.360689976495412,0.426783863131118,0.269560078518301,0.55225774060103,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119,63.4744376278119
"1272","bx4",2797.5,0.171168925974314,0.679075028877328,9.86215644641995,0.00168713235506276,10.0667255014373,0.00651685910993457,69.7987760469836,0.343820125141639,4.82146190813111,0.0677223696498352,-0.125810501905028,0.141244175795042,-0.119648902849656,-0.119648902849656,4.22204927658607,-16.1226127928403,-1.59029367823177,1.28349706093804,0.361510033143052,0.426756188201447,0.269604422618667,0.552186562741959,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315,63.3786333503315
"1273","gpm741a",2801.56,1.25453144920406,0.262688756625008,7.09552693511517,0.00772765689575672,8.40736582206722,0.0149404510191709,70.0515337118638,0.337190310265961,4.79342481238101,0.0664144424409351,-0.335851614716591,0.139411236888283,-0.101337946515497,-0.101337946515497,4.23204560275341,-16.2472857634054,-1.59007471596279,1.35700544387353,0.361782139504779,0.426898321860538,0.270067234942327,0.552793025236947,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002,63.2647702407002
"1274","cyp5",2806.6,5.4609669527085,0.0194458828452388,5.83029447896348,0.0157524864163641,11.7470537114876,0.00281293500281519,70.4408313389768,0.336006187989496,4.77821053944965,0.0634167050623985,-0.702334512906413,0.139332647934344,-0.0922485236179855,-0.0922485236179855,4.2703313354654,-16.2007720637034,-1.64354169988803,1.31041173724343,0.360529731379563,0.426377413369045,0.269808146917567,0.55241575867508,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789,62.6798771978789
"1275","gpm521b",2822.79,14.4772107058868,0.000141865505903368,7.38051908999366,0.00659341369159063,22.0953713647148,1.59239597197964e-05,70.7415248568265,0.326625173286522,4.75005948914228,0.0650563363799053,-1.13556703909823,0.136946744817686,-0.104111758966472,-0.104111758966472,4.34018306352942,-16.0314348001522,-1.67478810935279,1.20871475768809,0.355473684363461,0.424326590277831,0.268398937699287,0.550617528306262,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835,61.6084834834835
"1276","IDP1659",2829.72,40.7613037610306,1.72005598061532e-10,0.648108233458535,0.420789848478584,41.6559454802857,9.00588443501301e-10,71.6579722413959,0.321928252724019,4.65595497567923,0.0687679871187021,-1.86873643675613,0.134102255824992,-0.0304154395879413,-0.0304154395879413,4.33028782983341,-16.2116413703419,-1.66200921783203,1.1809155500968,0.352159970698759,0.421301557467063,0.267191520343035,0.548133025120392,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082,61.5320182094082
"1277","IDP483",2831.51,40.904648764268,1.59840471171505e-10,0.634675307069868,0.425645548745941,41.7676093931602,8.51684726772378e-10,71.7044604365675,0.3236229461291,4.65937281437636,0.0678331314510875,-1.89381688363213,0.135777173808104,-0.0304059886795532,-0.0304059886795532,4.32440568454301,-16.2114326666122,-1.65590835817294,1.18579317577817,0.352458474843068,0.421181991946555,0.267210763254426,0.548043151074966,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533,61.6434634974533
"1278","gpm848b",2836.95,25.9454475627955,3.51202670818088e-07,0.252806426069587,0.615105882308067,26.4963232091057,1.76358550134489e-06,71.270863708765,0.322057648885577,4.63000875228577,0.0655036671907625,-1.67425213735187,0.151705038152641,0.0212721302406896,0.0212721302406896,4.30221672599839,-16.2614532296027,-1.61968146944514,1.1751912334547,0.357013032218579,0.423232290675064,0.269011007756754,0.550325545614555,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984,65.4126984126984
"1279","umc1757",2841,17.6175954162987,2.70077937874639e-05,0.065001543868012,0.798758625369367,17.7381881830834,0.000140669964080337,70.8749371051948,0.320990403946403,4.66463644424729,0.0622796841286834,-1.22730663247404,0.135673267628233,0.00960240646839517,0.00960240646839517,4.30426605081825,-16.2128154980255,-1.58051060678387,1.17128349486564,0.360276956571957,0.425120995659975,0.269930477460198,0.551984542326579,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487,62.1365546218487
"1280","IDP3934",2846.33,34.4509538852052,4.37128504029709e-09,0.0778939056036667,0.78017207609427,34.6028279405461,3.06260779518556e-08,71.212956125121,0.315618659091036,4.65290365714991,0.066134136486706,-1.71061702032439,0.134802330386896,0.0104619039932999,0.0104619039932999,4.33966443274429,-16.201877631887,-1.57883641371555,1.14259185272151,0.357633684043536,0.422378013581522,0.268316301250342,0.548735442563899,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177,61.190796460177
"1281","IDP2397",2859,2.59669610309551,0.107086745304055,0.940536140668823,0.332139998133675,3.58839686088258,0.16626066843935,70.2750855572293,0.338027097964182,4.72727144961204,0.0662273388262337,-0.482435600411618,0.138876951208254,-0.0366925868649953,-0.0366925868649953,4.24982321664998,-16.1636153155329,-1.68388157171113,1.21304113071044,0.361392456645114,0.428628904906911,0.270845869230835,0.555201845665214,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064,62.9202518363064
"1282","IDP2484",2859.32,2.59275168854164,0.107353683095945,0.925930833159707,0.335922532605324,3.56948889424269,0.167839947501806,70.2743573345786,0.33795703294522,4.72692550883032,0.0662155121091274,-0.481950803151596,0.138843819474008,-0.0364027294672959,-0.0364027294672959,4.24983125667083,-16.1638048258941,-1.683697897105,1.21279897811901,0.361397882595295,0.428632258545997,0.270849421728059,0.555207498271905,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309,62.645318782309
"1283","IDP85",2872.45,0.669195945585812,0.413332077489767,0.305453301831846,0.580483715976426,0.959584092315062,0.618912083570633,69.9781449488481,0.32920966076637,4.70979205928292,0.0666636380325474,-0.246505867074852,0.139988879451455,-0.0211620717378071,-0.0211620717378071,4.23565226562241,-16.2059006289364,-1.65970917483956,1.2365458521705,0.362463120123613,0.428996737637017,0.271250825509649,0.555622827871311,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008,63.1285935085008
"1284","gpm549",2878.06,0.482918623651453,0.487103265875834,0.453328702446295,0.500758430763716,0.920147756082033,0.63123700923059,69.9299235013872,0.326847149750478,4.71346772997887,0.0647737318904066,-0.205549444364887,0.137544051938786,-0.0255729609854486,-0.0255729609854486,4.23449005017795,-16.1975822679159,-1.66034977486661,1.2306193962318,0.362423871856803,0.429225612110803,0.271221759678923,0.555678453652271,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032,62.9803619561032
"1285","gpm480",2881.19,0.0888115694701123,0.765693470457142,0.00654621925266696,0.935514553596899,0.0959075660693129,0.953177839046676,69.8347164039473,0.326505538045019,4.68452778803926,0.0684418847928087,-0.0879596837858646,0.136157199149117,0.00308075601149653,0.00308075601149653,4.22615465017795,-16.2215667588403,-1.66480863392681,1.21871819752949,0.362364302416622,0.429397778433043,0.271332659604184,0.555938942367133,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608,63.0829312424608
"1286","gpm909a",2882.37,0.78672178238057,0.375093230855017,0.235753696819285,0.62728998267574,1.03211427977817,0.596869286655124,70.0114622344057,0.322728874663647,4.66595493191616,0.0668465562912835,-0.260739132994093,0.135991143267031,0.0184138071281591,0.0184138071281591,4.23256353734084,-16.240492170585,-1.66943225465238,1.20483852107694,0.361712390434497,0.4290605854606,0.271206030586768,0.555730197120526,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527,62.7696750902527
"1287","psr144b",2890.1,1.75039557844622,0.185827010375886,0.00678691238324592,0.934342377605912,1.75861961635869,0.415069290271283,70.0788758344372,0.316152308029505,4.67636800602981,0.0617446412889144,-0.393485237796321,0.13628418987136,0.00310891149620068,0.00310891149620068,4.25345791471154,-16.2098014442798,-1.68750956358671,1.19480753111039,0.360923208010547,0.429138402024426,0.271061350683451,0.555853429746639,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979,62.991599579979
"1288","gpm574a",2891.79,1.75401290824991,0.185373048192505,0.00699816441805713,0.933330710841341,1.76241230532401,0.414282921761205,70.0789186507973,0.316152453958495,4.67629493693837,0.0617523156821803,-0.39373958532098,0.136282120626669,0.00317754336439341,0.00317754336439341,4.25379875920892,-16.210910924295,-1.68683843805104,1.19530146183561,0.36094187672046,0.429120365254312,0.271066026036115,0.555840979284963,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145,62.8146027201145
"1289","chr117c",2894.1,4.55510039959599,0.032820839493859,0.124358339569428,0.72435476338556,4.68981077728561,0.0958562707933679,70.305245400223,0.315319244026591,4.66065797179976,0.061522103843141,-0.634758727677403,0.136143557421775,0.0134479845161705,0.0134479845161705,4.26231500042084,-16.2350347596607,-1.70473140811573,1.1874694539292,0.359393422424824,0.428761647211387,0.270670478281095,0.555424829812088,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167
"1290","umc87a",2894.11,4.55507553325738,0.0328213160880459,0.124352221506764,0.724361267504355,4.68978015906083,0.095857738279024,70.3052447178517,0.315319347896006,4.6606582861662,0.0615221139971881,-0.634757540853667,0.136143665522004,0.013447661607818,0.013447661607818,4.26231490059609,-16.2350341443633,-1.70473146637628,1.18746976607412,0.359393430048367,0.428761657559929,0.270670481390455,0.555424838048844,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167,62.7642757660167
"1291","umc31a",2895.11,4.55326035637555,0.0328561257267784,0.123825146353523,0.724922278368116,4.6874596836756,0.0959690205845829,70.3051972716003,0.315327528806854,4.66068475822664,0.0615231534987675,-0.634674391917573,0.136152118177982,0.0134197280000943,0.0134197280000943,4.26230646213908,-16.2349806216602,-1.70473765639666,1.1874962651931,0.359393913323683,0.428762494098933,0.270670710006901,0.55542550223245,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231,62.9075261559231
"1292","bnlg1126",2895.31,4.65022294426668,0.0310495145723542,0.122328918712628,0.726522188443934,4.7806430138704,0.0916002290338902,70.3125060308449,0.315413094746003,4.66048275450749,0.0616615040172371,-0.642136002596585,0.136299292789538,0.0133530438733967,0.0133530438733967,4.2621984055598,-16.2344762542961,-1.70521102771808,1.1875277064398,0.359346464626988,0.428748703347943,0.270658399147565,0.555414461459591,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956,62.6251788268956
"1293","gpm335",2900.32,1.92903918685979,0.164863601015478,0.0152501854730728,0.901717792898581,1.94622373597358,0.377905215297807,69.3556655942843,0.323900989669899,4.68742177510916,0.0627780449792358,0.406887411007388,0.135426658966152,0.00461829032487283,0.00461829032487283,4.20121054272313,-16.2395159974942,-1.65140102803485,1.23640811169499,0.363502710454481,0.429349881894118,0.271261916635487,0.555446012405309,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463,63.7518753606463
